Cruise,Station,mon/day/yr,hh:mm,Longitude [degrees_east],Latitude [degrees_north],Bot. Depth [m],Depth [m],QF,Potential Temperature [oC],QF,Salinity [psu],QF,"Sigma-theta
[kg/m^3]",QF,DO [mL/L],QF,AOU [mL/L],QF,Nitrate [micro M],QF,"Nitrite
 [micro M]",QF,"Silicate 
[micro M]",QF,Phosphate [micro M],QF,Chlorophyll [micro g/L],QF,Prokaryotic production [micro g C/L/d],QF,Prokaryote abundance [10^5 cells/mL],QF,Viral abundance [10^5 particles/mL],QF
KH04_5,SX15,01/09/2005,04:18,-170.0012,-45.002,5165,2221,0,2.15055,0,34.6737128,0,27.6982,0,4.03,0,160.53,0,34,0,0,0,85.7,0,2.29,0,,,,,,,,
KH04_5,SX15,01/09/2005,04:18,-170.0012,-45.002,5165,2466,0,,,,,,,,0,,0,,,,,,,,,,,,,,,,
KH04_5,SX15,01/09/2005,04:18,-170.0012,-45.002,5165,2710,0,1.80781,0,34.73248256,0,27.7724,0,4.33,0,149.84,0,32.5,0,0,0,90.4,0,2.19,0,,,,,,,,
KH04_5,SX15,01/09/2005,04:18,-170.0012,-45.002,5165,2955,0,1.58404,0,34.73820747,0,27.7939,0,4.41,0,148.41,0,32.4,0,0,0,96.5,0,2.18,0,,,0.00025,0,0.319,0,6.76,0
KH04_5,SX15,01/09/2005,04:18,-170.0012,-45.002,5165,3199,0,1.37773,0,34.73708737,0,27.8081,0,4.51,0,145.68,0,32.3,0,0,0,101.8,0,2.17,0,,,,,,,,
KH04_5,SX15,01/09/2005,04:18,-170.0012,-45.002,5165,3444,0,1.14575,0,34.73107803,0,27.8195,0,4.58,0,144.74,0,32.5,0,0,0,107.8,0,2.18,0,,,0.000334,0,0.284,0,,
KH04_5,SX15,01/09/2005,04:18,-170.0012,-45.002,5165,3687,0,0.965237,0,34.72583332,0,27.8274,0,4.63,0,143.92,0,32.9,0,0,0,112.1,0,2.22,0,,,,,,,,
KH04_5,SX15,01/09/2005,04:18,-170.0012,-45.002,5165,3931,0,0.795975,0,34.72014428,0,27.8338,0,4.71,0,141.97,0,33.1,0,0,0,117.5,0,2.22,0,,,0.000387,0,0.201,0,6.01,0
KH04_5,SX15,01/09/2005,04:18,-170.0012,-45.002,5165,4174,0,0.669964,0,34.71328206,0,27.8362,0,4.75,0,141.37,0,33.3,0,0,0,121.2,0,2.22,0,,,,,,,,
KH04_5,SX15,01/09/2005,04:18,-170.0012,-45.002,5165,4417,0,0.610319,0,34.71052657,0,27.8377,0,4.77,0,141.17,0,33.4,0,0,0,122.7,0,2.25,0,,,0.000286,0,0.205,0,6.06,0
KH04_5,SX15,01/09/2005,04:18,-170.0012,-45.002,5165,4660,0,0.576016,0,34.70874884,0,27.8383,0,4.76,0,141.85,0,33.4,0,0,0,123.6,0,2.25,0,,,,,,,,
KH04_5,SX15,01/09/2005,04:18,-170.0012,-45.002,5165,4902,0,0.558336,0,34.70794887,0,27.8388,0,4.77,0,141.52,0,33.5,0,0,0,124.2,0,2.26,0,,,0.000292,0,0.25,0,6.46,0
KH04_5,SX15,01/09/2005,04:18,-170.0012,-45.002,5165,5116,0,0.551144,0,34.71008213,0,27.8409,0,4.77,0,141.74,0,33.5,0,0,0,125,0,2.26,0,,,,,,,,
KH04_5,SX15,01/09/2005,04:18,-170.0012,-45.002,5165,5164,0,0.550784,0,34.71201986,0,27.8425,0,4.76,0,142.24,0,33.5,0,0,0,125.5,0,2.25,0,,,0.000529,0,0.329,0,8.75,0
KH04_5,SX17,01/11/2005,11:59,-169.9958,-39.9955,4635,0,0,16.3,0,35.02543742,0,25.699,0,5.63,0,-3.91,0,0,0,0,0,0,0,0.19,0,0.11,0,0.951981,0,21.481,0,168.78,0
KH04_5,SX17,01/11/2005,11:59,-169.9958,-39.9955,4635,10,0,16.3984,0,35.0208,0,25.6726,0,5.59,0,-2.82,0,0,0,0,0,0,0,0.18,0,0.13,0,1.009801,0,24.388,0,151.94,0
KH04_5,SX17,01/11/2005,11:59,-169.9958,-39.9955,4635,20,0,16.3918,0,35.01899324,0,25.6728,0,5.6,0,-3.07,0,0,0,0,0,0,0,0.18,0,0.12,0,1.035891,0,23.782,0,125.4,0
KH04_5,SX17,01/11/2005,11:59,-169.9958,-39.9955,4635,30,0,16.3143,0,35.01879743,0,25.6906,0,5.64,0,-4.36,0,0,0,0,0,0,0,0.18,0,0.08,0,0.946869,0,23.798,0,151.92,0
KH04_5,SX17,01/11/2005,11:59,-169.9958,-39.9955,4635,50,0,14.3217,0,35.05306756,0,26.1606,0,5.8,0,-1.49,0,1.1,0,0.15,0,0,0,0.24,0,0.19,0,0.663666,0,20.347,0,143.2,0
KH04_5,SX17,01/11/2005,11:59,-169.9958,-39.9955,4635,74,0,12.1772,0,34.94674902,0,26.5143,0,5.74,0,13.08,0,6.3,0,0.32,0,0,0,0.54,0,0.13,0,0.189697,0,8.815,0,65.38,0
KH04_5,SX17,01/11/2005,11:59,-169.9958,-39.9955,4635,99,0,11.9261,0,34.97611383,0,26.5852,0,5.61,0,20.23,0,7.7,0,0.03,0,0,0,0.61,0,0.12,0,0.061625,0,5.715,0,53.51,0
KH04_5,SX17,01/11/2005,11:59,-169.9958,-39.9955,4635,124,0,11.5771,0,34.93245951,0,26.6172,0,5.61,0,22.14,0,8.5,0,0.03,0,0,0,0.67,0,0.03,0,0.0384,0,4.161,0,49.3,0
KH04_5,SX17,01/11/2005,11:59,-169.9958,-39.9955,4635,149,0,11.3052,0,34.90505748,0,26.6463,0,5.57,0,25.49,0,9.3,0,0.03,0,0,0,0.72,0,0.01,0,0.030782,0,3.99,0,44.28,0
KH04_5,SX17,01/11/2005,09:04,-169.9982,-39.9998,4625,199,0,10.7876,0,34.8299145,0,26.6818,0,5.33,0,39.42,0,12.3,0,0.03,0,0,0,0.89,0,0,0,,,3.48,0,31.91,0
KH04_5,SX17,01/11/2005,09:04,-169.9982,-39.9998,4625,298,0,9.50606,0,34.68028942,0,26.7857,0,5.04,0,60.65,0,17.5,0,0,0,2.4,0,1.2,0,,,0.010243,0,2.111,0,27.36,0
KH04_5,SX17,01/11/2005,09:04,-169.9982,-39.9998,4625,397,0,8.52354,0,34.57160398,0,26.858,0,5.07,0,66.14,0,20.2,0,0,0,5.7,0,1.37,0,,,0.005365,0,1.741,0,22.97,0
KH04_5,SX17,01/11/2005,09:04,-169.9982,-39.9998,4625,495,0,7.92091,0,34.51717553,0,26.9067,0,5.06,0,70.64,0,21.9,0,0,0,7.7,0,1.49,0,,,0.003204,0,2.267,0,19.73,0
KH04_5,SX17,01/11/2005,09:04,-169.9982,-39.9998,4625,595,0,,,,,,,5.05,0,,0,23.5,0,0,0,9.3,0,1.61,0,,,0.00181,0,1.367,0,16.26,0
KH04_5,SX17,01/11/2005,09:04,-169.9982,-39.9998,4625,792,0,6.29735,0,34.40729114,0,27.0463,0,4.83,0,92.34,0,26.8,0,0,0,15.8,0,1.82,0,,,0.001772,0,0.928,0,13.68,0
KH04_5,SX17,01/11/2005,09:04,-169.9982,-39.9998,4625,990,0,5.14308,0,34.40796715,0,27.1894,0,4.47,0,117.21,0,30.5,0,0,0,31.4,0,2.06,0,,,0.000566,0,0.698,0,9.72,0
KH04_5,SX17,01/11/2005,09:04,-169.9982,-39.9998,4625,1237,0,4.00315,0,34.47895864,0,27.3714,0,4.02,0,145.99,0,33.2,0,0,0,57.3,0,2.3,0,,,0.000359,0,0.474,0,7.36,0
KH04_5,SX17,01/11/2005,09:04,-169.9982,-39.9998,4625,1483,0,3.11564,0,34.54176518,0,27.5087,0,3.75,0,164.98,0,35.3,0,0,0,89.4,0,2.44,0,,,0.000209,0,0.392,0,6.24,0
KH04_5,SX17,01/10/2005,23:57,-169.9953,-39.998,4635,1729,0,,,,,,,3.57,0,,0,35.2,0,0,0,89.2,0,2.4,0,,,,,,,,
KH04_5,SX17,01/10/2005,23:57,-169.9953,-39.998,4635,1975,0,2.23186,0,34.62667701,0,27.6539,0,3.51,0,183.27,0,36.2,0,0,0,108.9,0,2.46,0,,,0.000095,0,0.31,0,6.05,0
KH04_5,SX17,01/10/2005,23:57,-169.9953,-39.998,4635,2221,0,2.02586,0,34.64905283,0,27.6885,0,3.52,0,184.5,0,36.3,0,0,0,114.4,0,2.48,0,,,,,,,,
KH04_5,SX17,01/10/2005,23:57,-169.9953,-39.998,4635,2466,0,1.83824,0,34.67260395,0,27.7221,0,3.7,0,178,0,,,,,,,,,,,0.00013,,0.274,0,6.28,0
KH04_5,SX17,01/10/2005,23:57,-169.9953,-39.998,4635,2711,0,1.6659,0,34.7063257,0,27.7623,0,4.01,0,165.35,0,35.6,0,0,0,113.4,0,2.43,0,,,,,,,,
KH04_5,SX17,01/10/2005,23:57,-169.9953,-39.998,4635,2956,0,1.46974,0,34.72186465,0,27.7892,0,4.28,0,155,0,34.1,0,0,0,107.2,0,2.31,0,,,0.000127,0,0.22,0,5.83,0
KH04_5,SX17,01/10/2005,23:57,-169.9953,-39.998,4635,3201,0,1.26647,0,34.72332383,0,27.8049,0,4.3,0,156.13,0,33,0,0,0,105.6,0,2.24,0,,,,,,,,
KH04_5,SX17,01/10/2005,23:57,-169.9953,-39.998,4635,3445,0,1.06778,0,34.73123667,0,27.8249,0,4.6,0,144.48,0,32.6,0,0,0,110.9,0,2.31,0,,,0.00023,0,0.206,0,6.27,0
KH04_5,SX17,01/10/2005,23:57,-169.9953,-39.998,4635,3688,0,0.876733,0,34.72273715,0,27.8307,0,4.64,0,144.56,0,33.2,0,0,0,115.9,0,2.31,0,,,,,,,,
KH04_5,SX17,01/10/2005,23:57,-169.9953,-39.998,4635,3933,0,0.714312,0,34.71610323,0,27.8357,0,4.72,0,142.47,0,33.4,0,0,0,120.1,0,2.32,0,,,0.000148,0,0.223,0,6.29,0
KH04_5,SX17,01/10/2005,23:57,-169.9953,-39.998,4635,4176,0,0.625342,0,34.71338052,0,27.839,0,4.75,0,142.03,0,33.3,0,0,0,122.9,0,2.32,0,,,,,,,,
KH04_5,SX17,01/10/2005,23:57,-169.9953,-39.998,4635,4418,0,0.585204,0,34.7116356,0,27.8401,0,4.75,0,142.36,0,33.6,0,0,0,124.7,0,2.31,0,,,,,,,,
KH04_5,SX17,01/10/2005,23:57,-169.9953,-39.998,4635,4571,0,0.574203,0,34.71360616,0,27.8424,0,4.77,0,141.67,0,33.6,0,0,0,125.3,0,2.31,0,,,0.000077,0,0.265,0,7.49,0
KH04_5,SX17,01/10/2005,23:57,-169.9953,-39.998,4635,4619,0,0.571374,0,34.71518563,0,27.8438,0,4.75,0,142.47,0,33.5,0,0,0,125.4,0,2.29,0,,,0.000244,0,0.213,0,8.9,0
KH04_5,SX19,01/23/2005,21:23,-170.0032,-35.0017,5170,0,0,19.6,0,35.21373261,0,25.0309,0,5.33,0,-5.9,0,0,0,0,0,0,0,0.14,0,0.06,0,0.283732,0,6.156,0,77.69,0
KH04_5,SX19,01/23/2005,21:23,-170.0032,-35.0017,5170,10,0,19.5762,0,35.20973921,0,25.0341,0,5.38,0,-7.98,0,0,0,0,0,0,0,0.13,0,0.06,0,0.323968,0,5.696,0,65.83,0
KH04_5,SX19,01/23/2005,21:23,-170.0032,-35.0017,5170,20,0,19.5353,0,35.20664871,0,25.0424,0,5.33,0,-5.45,0,0,0,0,0,0,0,0.13,0,0.06,0,0.337447,0,6.476,0,79.42,0
KH04_5,SX19,01/23/2005,21:23,-170.0032,-35.0017,5170,29,0,19.4487,0,35.19632395,0,25.057,0,5.43,0,-9.88,0,0,0,0,0,0,0,0.13,0,0.07,0,0.353318,0,6.735,0,123.35,0
KH04_5,SX19,01/23/2005,21:23,-170.0032,-35.0017,5170,50,0,17.4025,0,35.12317822,0,25.5133,0,5.67,0,-11.18,0,0,0,0,0,0,0,0.14,0,0.1,0,0.364677,0,7.347,0,129.35,0
KH04_5,SX19,01/23/2005,21:23,-170.0032,-35.0017,5170,74,0,15.1036,0,35.13491075,0,26.054,0,6.06,0,-17.22,0,0,0,0,0,0,0,0.17,0,0.16,0,0.437316,0,6.318,0,133.32,0
KH04_5,SX19,01/23/2005,21:23,-170.0032,-35.0017,5170,100,0,13.8745,0,35.13797936,0,26.3209,0,5.76,0,2.45,0,1.9,0,0.16,0,0,0,0.3,0,0.33,0,0.256516,0,6.565,0,78.32,0
KH04_5,SX19,01/23/2005,21:23,-170.0032,-35.0017,5170,125,0,13.2324,0,35.09674541,0,26.4215,0,5.6,0,13.03,0,4.1,0,0.18,0,0,0,0.42,0,0.28,0,0.088824,0,5.062,0,64.91,0
KH04_5,SX19,01/23/2005,21:23,-170.0032,-35.0017,5170,149,0,12.8305,0,35.12206243,0,26.5221,0,5.32,0,27.69,0,7.1,0,0.03,0,1.1,0,0.58,0,0.14,0,0.13485,0,4.125,0,48.1,0
KH04_5,SX19,01/23/2005,21:23,-170.0032,-35.0017,5170,198,0,12.2994,0,35.05878357,0,26.5776,0,5.16,0,38.2,0,9.6,0,0,0,1.3,0,0.74,0,0.01,0,0.005898,0,2.417,0,34.06,0
KH04_5,SX19,01/23/2005,11:16,-170.0027,-35.0038,5160,298,0,9.88924,0,34.72195995,0,26.7541,0,4.95,0,62.29,0,16.5,0,0,0,4.1,0,1.17,0,,,0.002669,0,1.494,0,25.72,0
KH04_5,SX19,01/23/2005,11:16,-170.0027,-35.0038,5160,397,0,8.49362,0,34.54015126,0,26.838,0,5.24,0,58.55,0,19.1,0,0,0,4.2,0,1.33,0,,,0.00172,0,1.139,0,18.47,0
KH04_5,SX19,01/23/2005,11:16,-170.0027,-35.0038,5160,496,0,7.6878,0,34.46467279,0,26.8997,0,5.42,0,56.21,0,20.8,0,0,0,5.1,0,1.44,0,,,0.001216,0,0.992,0,20.42,0
KH04_5,SX19,01/23/2005,11:16,-170.0027,-35.0038,5160,595,0,7.17565,0,34.42244167,0,26.9396,0,5.37,0,62.14,0,22.6,0,0,0,6.4,0,1.55,0,,,0.000946,0,0.929,0,16.44,0
KH04_5,SX19,01/23/2005,11:16,-170.0027,-35.0038,5160,793,0,6.32311,0,34.38520646,0,27.0255,0,5.05,0,82.43,0,25.6,0,0,0,12.9,0,1.78,0,,,0.00073,0,0.25,0,38.26,0
KH04_5,SX19,01/23/2005,11:16,-170.0027,-35.0038,5160,991,0,5.16698,0,34.36249736,0,27.1506,0,4.64,0,109.42,0,29.6,0,0,0,25.4,0,2.05,0,,,0.000541,0,0.181,0,20.98,0
KH04_5,SX19,01/23/2005,11:16,-170.0027,-35.0038,5160,1238,0,3.71802,0,34.4139664,0,27.3487,0,4.2,0,140.19,0,33,0,0,0,49.7,0,2.31,0,,,0.000309,0,0.401,0,6.76,0
KH04_5,SX19,01/23/2005,11:16,-170.0027,-35.0038,5160,1484,0,2.91506,0,34.51315671,0,27.5042,0,3.82,0,163.69,0,35,0,0,0,74.7,0,2.44,0,,,0.000263,0,0.321,0,6.32,0
KH04_5,SX19,01/23/2005,11:16,-170.0027,-35.0038,5160,1730,0,2.5018,0,34.5876416,0,27.6001,0,3.58,0,177.7,0,35.5,0,0,0,96.2,0,2.5,0,,,,,,,,
KH04_5,SX19,01/23/2005,11:16,-170.0027,-35.0038,5160,1976,0,2.23289,0,34.62167889,0,27.6498,0,3.48,0,184.54,0,36.1,0,0,0,109.7,0,2.53,0,,,0.000563,0,0.231,0,5,0
KH04_5,SX19,01/23/2005,11:16,-170.0027,-35.0038,5160,2222,0,2.04655,0,34.63843162,0,27.6783,0,3.43,0,188.32,0,36.3,0,0,0,117.6,0,2.55,0,,,,,,,,
KH04_5,SX19,01/23/2005,11:16,-170.0027,-35.0038,5160,2468,0,1.88537,0,34.65066657,0,27.7008,0,3.45,0,188.61,0,37,0,0,0,123.2,0,2.56,0,,,0.000225,0,0.149,0,4.61,0
KH04_5,SX19,01/23/2005,11:16,-170.0027,-35.0038,5160,2713,0,1.73559,0,34.66545659,0,27.7242,0,3.46,0,189.69,0,36.9,0,0,0,127.8,0,2.55,0,,,,,,,,
KH04_5,SX19,01/23/2005,11:16,-170.0027,-35.0038,5160,2958,0,1.59802,0,34.67928295,0,27.7456,0,3.62,0,183.58,0,36.3,0,0,0,126.6,0,2.51,0,,,0.000158,0,0.16,0,4.73,0
KH04_5,SX19,01/23/2005,11:16,-170.0027,-35.0038,5160,3201,0,1.47658,0,34.70386531,0,27.7743,0,4.03,0,166.42,0,34.8,0,0,0,116.8,0,2.38,0,,,,,,,,
KH04_5,SX19,01/23/2005,11:16,-170.0027,-35.0038,5160,3447,0,1.31247,0,34.71960591,0,27.7987,0,4.35,0,153.51,0,33.6,0,0,0,111.2,0,2.29,0,,,0.000233,0,0.165,0,5.79,0
KH04_5,SX19,01/23/2005,11:16,-170.0027,-35.0038,5160,3690,0,1.11129,0,34.72335809,0,27.8156,0,4.53,0,147.43,0,33.3,0,0,0,112.6,0,2.24,0,,,,,,,,
KH04_5,SX19,01/23/2005,11:16,-170.0027,-35.0038,5160,3934,0,0.914532,0,34.71669355,0,27.8234,0,4.65,0,143.72,0,33.4,0,0,0,116.6,0,2.25,0,,,0.000181,0,0.132,0,6.02,0
KH04_5,SX19,01/23/2005,11:16,-170.0027,-35.0038,5160,4178,0,0.754356,0,34.71592526,0,27.833,0,4.75,0,140.7,0,33.5,0,0,0,120.5,0,2.25,0,,,,,,,,
KH04_5,SX19,01/23/2005,11:16,-170.0027,-35.0038,5160,4421,0,0.670388,0,34.71260201,0,27.8356,0,4.79,0,139.61,0,33.5,0,0,0,122.7,0,2.27,0,,,0.000062,0,0.156,0,7.11,0
KH04_5,SX19,01/23/2005,11:16,-170.0027,-35.0038,5160,4663,0,0.627346,0,34.7110476,0,27.837,0,4.79,0,140.28,0,33.5,0,0,0,124.2,0,2.27,0,,,,,,,,
KH04_5,SX19,01/23/2005,11:16,-170.0027,-35.0038,5160,4906,0,0.609625,0,34.70851055,0,27.8361,0,4.77,0,141.39,0,33.6,0,0,0,124.6,0,2.26,0,,,0.000204,0,0.186,0,7.24,0
KH04_5,SX19,01/23/2005,11:16,-170.0027,-35.0038,5160,5175,0,0.604091,0,34.70951107,0,27.8372,0,4.77,0,141.43,0,33.6,0,0,0,125.2,0,2.27,0,,,0.000195,0,0.188,0,7.99,0
KH04_5,SX20,01/27/2005,13:04,-169.9992,-29.9998,5338,0,0,23.7,0,35.69601676,0,24.2589,0,4.9,0,-4.03,0,0,0,0,0,0,0,0.02,0,0.12,0,0.24501,0,5.3,0,33.53,0
KH04_5,SX20,01/27/2005,13:04,-169.9992,-29.9998,5338,10,0,23.7348,0,35.69328882,0,24.2465,0,4.92,0,-5.01,0,0,0,0,0,0,0,0,0,0.12,0,0.250766,0,5.465,0,66.64,0
KH04_5,SX20,01/27/2005,13:04,-169.9992,-29.9998,5338,19,0,23.7339,0,35.69174539,0,24.2456,0,4.91,0,-4.37,0,0,0,0,0,0,0,0.02,0,0.13,0,0.246729,0,5.111,0,32.53,0
KH04_5,SX20,01/27/2005,13:04,-169.9992,-29.9998,5338,30,0,23.7298,0,35.69158387,0,24.2467,0,4.93,0,-5.34,0,0,0,0,0,0,0,0.01,0,0.14,0,0.26234,0,5.101,0,34.25,0
KH04_5,SX20,01/27/2005,13:04,-169.9992,-29.9998,5338,49,0,23.6637,0,35.70978262,0,24.28,0,5.1,0,-12.82,0,0,0,0,0,0,0,0.02,0,0.16,0,0.295172,0,5.906,0,43.33,0
KH04_5,SX20,01/27/2005,13:04,-169.9992,-29.9998,5338,72,0,19.7556,0,35.66796722,0,25.3371,0,5.48,0,-14.06,0,0,0,0,0,0,0,0.06,0,0.22,0,0.31908,0,8.783,0,76.36,0
KH04_5,SX20,01/27/2005,13:04,-169.9992,-29.9998,5338,100,0,18.1656,0,35.63879088,0,25.7214,0,5.5,0,-7.76,0,0,0,0,0,0,0,0.08,0,0.33,0,0.241729,0,8.399,0,107.97,0
KH04_5,SX20,01/27/2005,13:04,-169.9992,-29.9998,5338,125,0,17.3508,0,35.6044876,0,25.8951,0,5.25,0,7.4,0,0.1,0,0.03,0,0,0,0.13,0,0.29,0,0.164752,0,7.622,0,101.92,0
KH04_5,SX20,01/27/2005,13:04,-169.9992,-29.9998,5338,149,0,16.8443,0,35.56466518,0,25.9858,0,4.89,0,25.78,0,2.7,0,0.12,0,0,0,0.28,0,0.23,0,0.009192,0,3.697,0,323.63,0
KH04_5,SX20,01/27/2005,13:04,-169.9992,-29.9998,5338,201,0,16.0088,0,35.47494763,0,26.1119,0,4.72,0,37.28,0,5.3,0,0,0,0,0,0.42,0,0.05,0,0.00271,0,1.994,0,22.37,0
KH04_5,SX20,01/27/2005,13:04,-169.9992,-29.9998,5338,295,0,14.1135,0,35.22494317,0,26.3377,0,4.61,0,52.39,0,9,0,0,0,1.6,0,0.67,0,,,0.002002,0,1.684,0,22.61,0
KH04_5,SX20,01/27/2005,13:04,-169.9992,-29.9998,5338,399,0,10.6709,0,34.7615983,0,26.6493,0,4.6,0,73.14,0,15.9,0,0,0,3.2,0,1.13,0,,,0.001279,0,0.736,0,12.59,0
KH04_5,SX20,01/27/2005,13:04,-169.9992,-29.9998,5338,497,0,8.74171,0,34.57835638,0,26.8293,0,4.9,0,72.07,0,20.1,0,0,0,4.6,0,1.35,0,,,0.000917,0,0.811,0,15.23,0
KH04_5,SX20,01/27/2005,13:04,-169.9992,-29.9998,5338,598,0,7.38534,0,34.44472876,0,26.9276,0,5.19,0,68.74,0,22.8,0,0,0,6,0,1.52,0,,,0.000722,0,0.729,0,16.86,0
KH04_5,SX20,01/27/2005,13:04,-169.9992,-29.9998,5338,796,0,6.19865,0,34.35944706,0,27.0213,0,5.16,0,78.47,0,26.4,0,0,0,11,0,1.75,0,,,0.000424,0,0.549,0,10.45,0
KH04_5,SX20,01/26/2005,03:15,-169.9997,-30.0005,5338,991,0,4.90303,0,34.34168128,0,27.1646,0,4.65,0,111.08,0,31.2,0,0,0,25.4,0,2.08,0,,,0.000256,0,0.431,0,8.09,0
KH04_5,SX20,01/26/2005,03:15,-169.9997,-30.0005,5338,1237,0,3.57059,0,34.41104028,0,27.361,0,4.15,0,143.56,0,34.8,0,0,0,50.8,0,2.36,0,,,0.000194,0,0.317,0,7.21,0
KH04_5,SX20,01/26/2005,03:15,-169.9997,-30.0005,5338,1484,0,2.7757,0,34.52675919,0,27.5276,0,3.79,0,166.28,0,36.3,0,0,0,78.5,0,2.47,0,,,0.000148,0,0.238,0,4.89,0
KH04_5,SX20,01/26/2005,03:15,-169.9997,-30.0005,5338,1731,0,2.35965,0,34.59637364,0,27.6191,0,3.57,0,179.46,0,37.3,0,0,0,101.3,0,2.51,0,,,,,,,,
KH04_5,SX20,01/26/2005,03:15,-169.9997,-30.0005,5338,1977,0,2.1186,0,34.62651883,0,27.663,0,3.41,0,188.48,0,37.4,0,0,0,114.1,0,2.57,0,,,0.000092,0,0.164,0,4.07,0
KH04_5,SX20,01/26/2005,03:15,-169.9997,-30.0005,5338,2223,0,1.95119,0,34.64452221,0,27.6908,0,3.36,0,192.18,0,37.7,0,0,0,121.6,0,2.59,0,,,,,,,,
KH04_5,SX20,01/26/2005,03:15,-169.9997,-30.0005,5338,2469,0,1.81965,0,34.65143462,0,27.7065,0,3.37,0,192.79,0,37.8,0,0,0,126.3,0,2.59,0,,,0.000406,0,0.143,0,4.38,0
KH04_5,SX20,01/26/2005,03:15,-169.9997,-30.0005,5338,2714,0,1.69248,0,34.66266998,0,27.7252,0,3.41,0,192.19,0,37.5,0,0,0,129.9,0,2.59,0,,,,,,,,
KH04_5,SX20,01/26/2005,03:15,-169.9997,-30.0005,5338,2959,0,1.54619,0,34.67370943,0,27.745,0,3.5,0,189.34,0,37,0,0,0,131.9,0,2.55,0,,,0.000076,0,0.118,0,4.08,0
KH04_5,SX20,01/26/2005,03:15,-169.9997,-30.0005,5338,3203,0,1.41411,0,34.69673686,0,27.7731,0,3.97,0,169.54,0,35.4,0,0,0,121.1,0,2.41,0,,,,,,,,
KH04_5,SX20,01/26/2005,03:15,-169.9997,-30.0005,5338,3448,0,1.26582,0,34.71170867,0,27.7956,0,4.31,0,155.9,0,33.8,0,0,0,113.2,0,2.3,0,,,0.000102,0,0.131,0,5.3,0
KH04_5,SX20,01/26/2005,03:15,-169.9997,-30.0005,5338,3691,0,1.0822,0,34.71881975,0,27.8139,0,4.53,0,147.71,0,33.4,0,0,0,112.7,0,2.25,0,,,,,,,,
KH04_5,SX20,01/26/2005,03:15,-169.9997,-30.0005,5338,3935,0,0.903943,0,34.71787278,0,27.825,0,4.64,0,144.34,0,33.3,0,0,0,116.2,0,2.25,0,,,0.000077,0,0.128,0,5.48,0
KH04_5,SX20,01/26/2005,03:15,-169.9997,-30.0005,5338,4180,0,0.765061,0,34.71535351,0,27.8319,0,4.69,0,143.44,0,33.5,0,0,0,119.5,0,2.26,0,,,,,,,,
KH04_5,SX20,01/26/2005,03:15,-169.9997,-30.0005,5338,4472,0,0.661793,0,34.71106547,0,27.8349,0,4.73,0,142.48,0,33.8,0,0,0,121.7,0,2.27,0,,,0.000064,0,0.126,0,5.9,0
KH04_5,SX20,01/26/2005,03:15,-169.9997,-30.0005,5338,4665,0,0.633188,0,34.70779946,0,27.8341,0,4.75,0,141.95,0,33.7,0,0,0,122.6,0,2.26,0,,,,,,,,
KH04_5,SX20,01/26/2005,03:15,-169.9997,-30.0005,5338,4908,0,0.612487,0,34.70842836,0,27.8358,0,4.75,0,142,0,34,0,0,0,123.7,0,2.27,0,,,0.000025,0,0.126,0,5.88,0
KH04_5,SX20,01/26/2005,03:15,-169.9997,-30.0005,5338,5150,0,0.60553,0,34.7080746,0,27.836,0,4.77,0,141.32,0,34.3,0,0,0,124.2,0,2.27,0,,,,,,,,
KH04_5,SX20,01/26/2005,03:15,-169.9997,-30.0005,5338,5390,0,0.603795,0,34.70634514,0,27.8347,0,4.76,0,141.85,0,34.2,0,0,0,124.4,0,2.26,0,,,0.000068,0,0.143,0,5.88,0
KH04_5,SX21,01/29/2005,18:31,-170.0003,-25.0007,5608,0,0,26.4,0,35.18913061,0,23.0526,0,4.64,0,-1.15,0,0,0,0,0,0,0,0.02,0,0.11,0,0.497573,0,7.034,0,86.12,0
KH04_5,SX21,01/29/2005,18:31,-170.0003,-25.0007,5608,12,0,26.1804,0,35.17774737,0,23.113,0,4.65,0,-0.79,0,0,0,0,0,0,0,0,0,0.12,0,0.607602,0,7.068,0,84.07,0
KH04_5,SX21,01/29/2005,18:31,-170.0003,-25.0007,5608,20,0,26.1565,0,35.18204051,0,23.1237,0,4.65,0,-0.93,0,0,0,0,0,0,0,0,0,0.12,0,0.618193,0,7.551,0,86.65,0
KH04_5,SX21,01/29/2005,18:31,-170.0003,-25.0007,5608,31,0,25.823,0,35.27178747,0,23.2955,0,4.75,0,-4.21,0,0,0,0,0,0,0,0,0,0.14,0,0.684609,0,8.541,0,83.43,0
KH04_5,SX21,01/29/2005,18:31,-170.0003,-25.0007,5608,50,0,23.3637,0,35.48534735,0,24.1978,0,5.02,0,-7.47,0,0,0,0,0,0,0,0.04,0,0.15,0,0.403241,0,6.977,0,95.15,0
KH04_5,SX21,01/29/2005,18:31,-170.0003,-25.0007,5608,76,0,22.0319,0,35.57442803,0,24.6469,0,4.8,0,7.41,0,0,0,0,0,0,0,0.06,0,0.18,0,0.133983,0,4.924,0,91.26,0
KH04_5,SX21,01/29/2005,18:31,-170.0003,-25.0007,5608,101,0,21.4493,0,35.60035766,0,24.829,0,4.72,0,12.88,0,0.1,0,0.06,0,0,0,0.09,0,0.16,0,0.136978,0,4.242,0,74.82,0
KH04_5,SX21,01/29/2005,18:31,-170.0003,-25.0007,5608,125,0,20.659,0,35.63298354,0,25.0698,0,4.67,0,18.41,0,0.8,0,0.17,0,0,0,0.13,0,0.06,0,0.050209,0,3.084,0,52.42,0
